 ,Label,Area,XM,YM,Perim.,Circ.,AR,Round,Solidity
796,Image01_cropped.jpg,5,2296.10000,2680.90000,9.07107,0.76359,2.60996,0.38315,0.76923
797,Image01_cropped.jpg,3,2303.16667,2680.83333,5.65685,1.00000,1.46385,0.68313,0.85714
798,Image01_cropped.jpg,1,2324.50000,2680.50000,2.82843,1.00000,1.00000,1.00000,1.00000
799,Image01_cropped.jpg,1,2339.50000,2680.50000,2.82843,1.00000,1.00000,1.00000,1.00000
800,Image01_cropped.jpg,1,2360.50000,2680.50000,2.82843,1.00000,1.00000,1.00000,1.00000
801,Image01_cropped.jpg,1,2364.50000,2680.50000,2.82843,1.00000,1.00000,1.00000,1.00000
802,Image01_cropped.jpg,1,2384.50000,2680.50000,2.82843,1.00000,1.00000,1.00000,1.00000
803,Image01_cropped.jpg,1,2404.50000,2680.50000,2.82843,1.00000,1.00000,1.00000,1.00000
804,Image01_cropped.jpg,2,3092.00000,2680.50000,4.24264,1.00000,2.00000,0.50000,1.00000
805,Image01_cropped.jpg,1,3094.50000,2680.50000,2.82843,1.00000,1.00000,1.00000,1.00000
806,Image01_cropped.jpg,1,3108.50000,2680.50000,2.82843,1.00000,1.00000,1.00000,1.00000
807,Image01_cropped.jpg,1,3164.50000,2680.50000,2.82843,1.00000,1.00000,1.00000,1.00000
808,Image01_cropped.jpg,1,3180.50000,2680.50000,2.82843,1.00000,1.00000,1.00000,1.00000
809,Image01_cropped.jpg,1,3204.50000,2680.50000,2.82843,1.00000,1.00000,1.00000,1.00000
810,Image01_cropped.jpg,1,3300.50000,2680.50000,2.82843,1.00000,1.00000,1.00000,1.00000
811,Image01_cropped.jpg,1,3308.50000,2680.50000,2.82843,1.00000,1.00000,1.00000,1.00000
812,Image01_cropped.jpg,1,3314.50000,2680.50000,2.82843,1.00000,1.00000,1.00000,1.00000
813,Image01_cropped.jpg,1,3316.50000,2680.50000,2.82843,1.00000,1.00000,1.00000,1.00000
814,Image01_cropped.jpg,1,3363.50000,2680.50000,2.82843,1.00000,1.00000,1.00000,1.00000
815,Image01_cropped.jpg,1,2185.50000,2681.50000,2.82843,1.00000,1.00000,1.00000,1.00000
816,Image01_cropped.jpg,1,2211.50000,2681.50000,2.82843,1.00000,1.00000,1.00000,1.00000
817,Image01_cropped.jpg,1,2213.50000,2681.50000,2.82843,1.00000,1.00000,1.00000,1.00000
818,Image01_cropped.jpg,1,2219.50000,2681.50000,2.82843,1.00000,1.00000,1.00000,1.00000
819,Image01_cropped.jpg,1,2246.50000,2681.50000,2.82843,1.00000,1.00000,1.00000,1.00000
820,Image01_cropped.jpg,1,2265.50000,2681.50000,2.82843,1.00000,1.00000,1.00000,1.00000
821,Image01_cropped.jpg,1,2267.50000,2681.50000,2.82843,1.00000,1.00000,1.00000,1.00000
822,Image01_cropped.jpg,2,2271.00000,2681.50000,4.24264,1.00000,2.00000,0.50000,1.00000
823,Image01_cropped.jpg,1,2285.50000,2681.50000,2.82843,1.00000,1.00000,1.00000,1.00000
824,Image01_cropped.jpg,1,3383.50000,2681.50000,2.82843,1.00000,1.00000,1.00000,1.00000
825,Image01_cropped.jpg,2,3390.00000,2681.50000,4.24264,1.00000,2.00000,0.50000,1.00000
